2021-04-01 21:54:58,303 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: TextToMaryXML
2021-04-01 21:54:58,303 [AWT-EventQueue-0] INFO  marytts.R 1 Handling request using the following modules:
2021-04-01 21:54:58,303 [AWT-EventQueue-0] INFO  marytts.R 1 - JTokeniser (marytts.language.en.JTokeniser)
2021-04-01 21:54:58,303 [AWT-EventQueue-0] INFO  marytts.R 1 - Preprocess (marytts.language.en.Preprocess)
2021-04-01 21:54:58,303 [AWT-EventQueue-0] INFO  marytts.R 1 - OpenNLPPosTagger (marytts.modules.OpenNLPPosTagger)
2021-04-01 21:54:58,303 [AWT-EventQueue-0] INFO  marytts.R 1 - JPhonemiser (marytts.modules.JPhonemiser)
2021-04-01 21:54:58,303 [AWT-EventQueue-0] INFO  marytts.R 1 - Prosody (marytts.language.en.Prosody)
2021-04-01 21:54:58,303 [AWT-EventQueue-0] INFO  marytts.R 1 - PronunciationModel (marytts.language.en.PronunciationModel)
2021-04-01 21:54:58,303 [AWT-EventQueue-0] INFO  marytts.R 1 - AcousticModeller (marytts.modules.AcousticModeller)
2021-04-01 21:54:58,303 [AWT-EventQueue-0] INFO  marytts.R 1 - Synthesis (marytts.modules.Synthesis)
2021-04-01 21:54:58,303 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: JTokeniser
2021-04-01 21:54:58,314 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: Preprocess
2021-04-01 21:54:58,314 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: OpenNLPPosTagger
2021-04-01 21:54:58,319 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: JPhonemiser
2021-04-01 21:54:58,353 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: Prosody
2021-04-01 21:54:58,353 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: PronunciationModel
2021-04-01 21:54:58,353 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: AcousticModeller
2021-04-01 21:54:58,373 [AWT-EventQueue-0] INFO  marytts.ParameterGeneration Parameter generation for LF0: 
2021-04-01 21:54:58,373 [AWT-EventQueue-0] INFO  marytts.PStream Global variance optimization
2021-04-01 21:54:58,376 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (0)  number of iterations=12
2021-04-01 21:54:58,376 [AWT-EventQueue-0] INFO  marytts.R 1 Next module: Synthesis
2021-04-01 21:54:58,381 [AWT-EventQueue-0] INFO  marytts.HMMSynthesizer Synthesizing one sentence.
2021-04-01 21:54:58,383 [AWT-EventQueue-0] INFO  marytts.HTSEngine Using prosody from acoustparams.
2021-04-01 21:54:58,383 [AWT-EventQueue-0] INFO  marytts.HTSEngine Number of models in sentence numModel=5  Total number of states numState=25
2021-04-01 21:54:58,383 [AWT-EventQueue-0] INFO  marytts.HTSEngine Total number of frames=170  Number of voiced frames=82
2021-04-01 21:54:58,383 [AWT-EventQueue-0] INFO  marytts.ParameterGeneration Parameter generation for MGC: 
2021-04-01 21:54:58,383 [AWT-EventQueue-0] INFO  marytts.PStream Global variance optimization
2021-04-01 21:54:58,393 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (0)  number of iterations=24
2021-04-01 21:54:58,404 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (1)  number of iterations=54
2021-04-01 21:54:58,404 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (2)  number of iterations=39
2021-04-01 21:54:58,416 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (3)  number of iterations=130
2021-04-01 21:54:58,419 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (4)  number of iterations=22
2021-04-01 21:54:58,421 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (5)  number of iterations=3
2021-04-01 21:54:58,424 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (6)  number of iterations=29
2021-04-01 21:54:58,424 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (7)  number of iterations=18
2021-04-01 21:54:58,424 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (8)  number of iterations=14
2021-04-01 21:54:58,424 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (9)  number of iterations=21
2021-04-01 21:54:58,424 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (10)  number of iterations=3
2021-04-01 21:54:58,432 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (11)  number of iterations=17
2021-04-01 21:54:58,434 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (12)  number of iterations=55
2021-04-01 21:54:58,434 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (13)  number of iterations=29
2021-04-01 21:54:58,434 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (14)  number of iterations=37
2021-04-01 21:54:58,434 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (15)  number of iterations=40
2021-04-01 21:54:58,434 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (16)  number of iterations=27
2021-04-01 21:54:58,434 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (17)  number of iterations=22
2021-04-01 21:54:58,434 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (18)  number of iterations=23
2021-04-01 21:54:58,442 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (19)  number of iterations=3
2021-04-01 21:54:58,442 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (20)  number of iterations=9
2021-04-01 21:54:58,444 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (21)  number of iterations=53
2021-04-01 21:54:58,445 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (22)  number of iterations=8
2021-04-01 21:54:58,445 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (23)  number of iterations=2
2021-04-01 21:54:58,445 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (24)  number of iterations=26
2021-04-01 21:54:58,445 [AWT-EventQueue-0] INFO  marytts.ParameterGeneration Using f0 from maryXML acoustparams
2021-04-01 21:54:58,482 [AWT-EventQueue-0] INFO  marytts.PStream Global variance optimization
2021-04-01 21:54:58,482 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (0)  number of iterations=1
2021-04-01 21:54:58,484 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (1)  number of iterations=2
2021-04-01 21:54:58,484 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (2)  number of iterations=38
2021-04-01 21:54:58,484 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (3)  number of iterations=69
2021-04-01 21:54:58,484 [AWT-EventQueue-0] INFO  marytts.PStream Gradient GV optimization for feature: (4)  number of iterations=3
